url,normalized_url,host,path,clicks,impressions,last_crawled,indexed_status,current_v2_status,page_type,location,service_intent,content_quality_risk,claim_risk,traffic_tier,upgrade_action,target_url,canonical_url,noindex_required,build_required,redirect_required,reason,priority,notes
https://www.ewastekochi.com/blogs/recycling/computer-recycling-in-thrippunithura-kochi-for-homes-and-offices,/blogs/recycling/computer-recycling-in-thrippunithura-kochi-for-homes-and-offices,www.ewastekochi.com,/blogs/recycling/computer-recycling-in-thrippunithura-kochi-for-homes-and-offices,0,19,2026-05-12,alt_canonical|crawled_not_indexed,missing_not_built,blogs-taxonomy-legacy,,computer-recycling-in-thrippunithura-kochi-for-homes-and-offices,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/blogs/data-destruction/server-drive-sanitization-in-edappally-kochi-for-itad-projects,/blogs/data-destruction/server-drive-sanitization-in-edappally-kochi-for-itad-projects,www.ewastekochi.com,/blogs/data-destruction/server-drive-sanitization-in-edappally-kochi-for-itad-projects,0,7,2026-05-12,alt_canonical,missing_not_built,blogs-taxonomy-legacy,,server-drive-sanitization-in-edappally-kochi-for-itad-projects,high,low,P4,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/palakkad/hard-drive-degaussing-kochi,/locations/palakkad/hard-drive-degaussing-kochi,www.ewastekochi.com,/locations/palakkad/hard-drive-degaussing-kochi,0,1,2026-04-21,alt_canonical,redirect_configured,location-service-matrix,palakkad,hard-drive-degaussing-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/services/hard-drive-degaussing-kochi/,https://www.ewastekochi.com/services/hard-drive-degaussing-kochi/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/palakkad/secure-laptop-disposal,/locations/palakkad/secure-laptop-disposal,www.ewastekochi.com,/locations/palakkad/secure-laptop-disposal,0,1,2026-04-21,alt_canonical,missing_not_built,location-service-matrix,palakkad,secure-laptop-disposal,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/vyttila/printer-recycling-kochi,/locations/vyttila/printer-recycling-kochi,www.ewastekochi.com,/locations/vyttila/printer-recycling-kochi,1,2,2026-04-20,alt_canonical,redirect_configured,location-service-matrix,vyttila,printer-recycling-kochi,high,medium,P1,redirect_301,https://www.ewastekochi.com/recycling/,https://www.ewastekochi.com/recycling/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,high,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kozhikode/secure-computer-recycling,/locations/kozhikode/secure-computer-recycling,www.ewastekochi.com,/locations/kozhikode/secure-computer-recycling,0,9,2026-04-20,alt_canonical,missing_not_built,location-service-matrix,kozhikode,secure-computer-recycling,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/palakkad/hard-drive-destruction-kochi,/locations/palakkad/hard-drive-destruction-kochi,www.ewastekochi.com,/locations/palakkad/hard-drive-destruction-kochi,0,6,2026-04-20,alt_canonical,redirect_configured,location-service-matrix,palakkad,hard-drive-destruction-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/data-destruction/,https://www.ewastekochi.com/data-destruction/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/aluva/printer-recycling-kochi,/locations/aluva/printer-recycling-kochi,www.ewastekochi.com,/locations/aluva/printer-recycling-kochi,0,1,2026-04-20,alt_canonical,missing_not_built,location-service-matrix,aluva,printer-recycling-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kozhikode/laptop-recycling-near-me,/locations/kozhikode/laptop-recycling-near-me,www.ewastekochi.com,/locations/kozhikode/laptop-recycling-near-me,0,3,2026-04-20,alt_canonical,redirect_configured,location-service-matrix,kozhikode,laptop-recycling-near-me,high,medium,P3,redirect_301,https://www.ewastekochi.com/services/electronics-recycling-near-me/,https://www.ewastekochi.com/services/electronics-recycling-near-me/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kalamassery/itad-kochi,/locations/kalamassery/itad-kochi,www.ewastekochi.com,/locations/kalamassery/itad-kochi,0,0,2026-04-20,alt_canonical,missing_not_built,location-service-matrix,kalamassery,itad-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kozhikode/hard-drive-degaussing-kochi,/locations/kozhikode/hard-drive-degaussing-kochi,www.ewastekochi.com,/locations/kozhikode/hard-drive-degaussing-kochi,0,1,2026-04-20,alt_canonical,redirect_configured,location-service-matrix,kozhikode,hard-drive-degaussing-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/services/hard-drive-degaussing-kochi/,https://www.ewastekochi.com/services/hard-drive-degaussing-kochi/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/muvattupuzha/server-recycling-kochi,/locations/muvattupuzha/server-recycling-kochi,www.ewastekochi.com,/locations/muvattupuzha/server-recycling-kochi,0,3,2026-04-20,alt_canonical,redirect_configured,location-service-matrix,muvattupuzha,server-recycling-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/server-recycling-kochi/,https://www.ewastekochi.com/server-recycling-kochi/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kozhikode/secure-laptop-disposal,/locations/kozhikode/secure-laptop-disposal,www.ewastekochi.com,/locations/kozhikode/secure-laptop-disposal,0,1,2026-04-20,alt_canonical,missing_not_built,location-service-matrix,kozhikode,secure-laptop-disposal,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/maradu/dpdp-act-compliance-kochi,/locations/maradu/dpdp-act-compliance-kochi,www.ewastekochi.com,/locations/maradu/dpdp-act-compliance-kochi,0,0,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,maradu,dpdp-act-compliance-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/smart-city-kochi/corporate-ewaste-kochi,/locations/smart-city-kochi/corporate-ewaste-kochi,www.ewastekochi.com,/locations/smart-city-kochi/corporate-ewaste-kochi,0,2,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,smart-city-kochi,corporate-ewaste-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/muvattupuzha/battery-recycling-kochi,/locations/muvattupuzha/battery-recycling-kochi,www.ewastekochi.com,/locations/muvattupuzha/battery-recycling-kochi,0,2,2026-04-19,alt_canonical,redirect_configured,location-service-matrix,muvattupuzha,battery-recycling-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/battery-recycling/,https://www.ewastekochi.com/battery-recycling/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/thrissur/dpdp-act-compliance-kochi,/locations/thrissur/dpdp-act-compliance-kochi,www.ewastekochi.com,/locations/thrissur/dpdp-act-compliance-kochi,0,0,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,thrissur,dpdp-act-compliance-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/willingdon-island/tv-monitor-recycling-kochi,/locations/willingdon-island/tv-monitor-recycling-kochi,www.ewastekochi.com,/locations/willingdon-island/tv-monitor-recycling-kochi,1,2,2026-04-19,alt_canonical,redirect_configured,location-service-matrix,willingdon-island,tv-monitor-recycling-kochi,high,medium,P1,redirect_301,https://www.ewastekochi.com/tv-recycling-kochi/,https://www.ewastekochi.com/tv-recycling-kochi/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,high,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kannur/server-recycling-kochi,/locations/kannur/server-recycling-kochi,www.ewastekochi.com,/locations/kannur/server-recycling-kochi,0,0,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,kannur,server-recycling-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/muvattupuzha/itad-kochi,/locations/muvattupuzha/itad-kochi,www.ewastekochi.com,/locations/muvattupuzha/itad-kochi,0,0,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,muvattupuzha,itad-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/malappuram/air-conditioner-recycling-kochi,/locations/malappuram/air-conditioner-recycling-kochi,www.ewastekochi.com,/locations/malappuram/air-conditioner-recycling-kochi,0,1,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,malappuram,air-conditioner-recycling-kochi,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/muvattupuzha/data-destruction-kochi,/locations/muvattupuzha/data-destruction-kochi,www.ewastekochi.com,/locations/muvattupuzha/data-destruction-kochi,0,1,2026-04-19,alt_canonical,redirect_configured,location-service-matrix,muvattupuzha,data-destruction-kochi,high,medium,P3,redirect_301,https://www.ewastekochi.com/data-destruction/,https://www.ewastekochi.com/data-destruction/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/palakkad/secure-computer-recycling,/locations/palakkad/secure-computer-recycling,www.ewastekochi.com,/locations/palakkad/secure-computer-recycling,0,8,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,palakkad,secure-computer-recycling,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kalady/certificate-of-destruction-kochi,/locations/kalady/certificate-of-destruction-kochi,www.ewastekochi.com,/locations/kalady/certificate-of-destruction-kochi,0,0,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,kalady,certificate-of-destruction-kochi,high,high,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/palakkad/it-asset-inventory-audit,/locations/palakkad/it-asset-inventory-audit,www.ewastekochi.com,/locations/palakkad/it-asset-inventory-audit,0,0,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,palakkad,it-asset-inventory-audit,high,medium,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/kadavanthra/certificate-of-destruction-kochi,/locations/kadavanthra/certificate-of-destruction-kochi,www.ewastekochi.com,/locations/kadavanthra/certificate-of-destruction-kochi,0,0,2026-04-19,alt_canonical,missing_not_built,location-service-matrix,kadavanthra,certificate-of-destruction-kochi,high,high,P3,leave_404,,,false,false,false,Indexed legacy/generated URL has no meaningful traffic signal; do not recreate old pSEO risk.,low,classification_source=rule;confirmed_indexed_2026-07-10
https://www.ewastekochi.com/locations/palakkad/laptop-recycling-near-me,/locations/palakkad/laptop-recycling-near-me,www.ewastekochi.com,/locations/palakkad/laptop-recycling-near-me,0,1,2026-04-19,alt_canonical,redirect_configured,location-service-matrix,palakkad,laptop-recycling-near-me,high,medium,P3,redirect_301,https://www.ewastekochi.com/services/electronics-recycling-near-me/,https://www.ewastekochi.com/services/electronics-recycling-near-me/,false,false,true,Indexed legacy URL has a relevant one-hop 301 target in vercel.json; do not rebuild as a thin page.,low,classification_source=v2-redirect;confirmed_indexed_2026-07-10
